transaction_line_id,order_id,order_date,month,customer_id,product_id,variant_id,product_title,category,channel,device,province,city,quantity,unit_price_zar,discount_pct,gross_revenue_zar,discount_amount_zar,net_revenue_zar,estimated_unit_cost_zar,gross_margin_zar,return_flag,return_amount_zar,fulfillment_days,payment_method,campaign,source_system,ingested_at_utc,raw_file_name,data_quality_issue
4221,10003057,2024-09-02 00:00:00,2024-09,13930,9028225368288,47896750063840,Vest MTB Endurance 2.0,Body Protection,Paid Search,Mobile,KwaZulu-Natal,Durban,4,1189.0,0.0335,4756.0,159.45,4596.55,619.66,2117.91,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4222,10003058,2024-05-24 00:00:00,2024-05,178539,9028202168544,47896520589536,Inner liner kit MTB Gravity 1.0,Helmet,Paid Social,Mobile,Mpumalanga,Mbombela,1,599.0,0.0556,599.0,33.3,565.7,330.18,235.53,0,0.0,1,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4223,10003059,2025-09-08 00:00:00,2025-09,115355,9028231987424,47896813273312,Visor MTB Trail 3.0 V23,Parts & Accessories,Marketplace,Mobile,Western Cape,Cape Town,2,599.0,0.0138,1198.0,16.54,1181.46,255.57,670.32,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4224,10003060,2025-08-26 00:00:00,2025-08,69106,9028236411104,47896892604640,Jersey MTB Trail 4.0 - Long Sleeve,Apparel,Direct,Mobile,Free State,Bloemfontein,1,1099.0,0.0096,1099.0,10.55,1088.45,495.75,592.7,0,0.0,1,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4225,10003060,2025-05-16 00:00:00,2025-05,128947,9028229988576,47896786174176,Shoes ProFlat 3.0,Footwear,Direct,Mobile,Western Cape,Cape Town,2,2099.0,0.0029,4198.0,12.27,4185.73,1237.05,1711.64,0,0.0,3,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4226,10003061,2024-09-29 00:00:00,2024-09,41321,9028224483552,47896734433504,Gloves ADV HydraDri 5.5,Gloves,Direct,Mobile,Gauteng,Johannesburg,3,1599.0,0.0106,4797.0,50.7,4746.3,693.4,2666.12,0,0.0,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4227,10003062,2025-05-28 00:00:00,2025-05,8581,9028204921056,47896537104608,Visor Moto 3.5 - v23,Helmet,Email,Mobile,KwaZulu-Natal,Durban,1,699.0,0.0137,699.0,9.57,689.43,381.75,307.68,0,0.0,4,Instant EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4228,10003063,2024-06-29 00:00:00,2024-06,123793,9028219371744,47896679055584,Jersey MTB Gravity 4.0 V24,Apparel,Direct,Tablet,Free State,Bloemfontein,1,999.0,0.0105,999.0,10.46,988.54,470.74,517.8,0,0.0,7,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4229,10003063,2025-06-10 00:00:00,2025-06,44167,9028227465440,47896762056928,Pants Moto 4.5,Apparel,Paid Social,Mobile,Western Cape,Cape Town,2,2699.0,0.0821,5398.0,443.27,4954.73,1223.12,2508.5,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4230,10003064,2026-06-14 00:00:00,2026-06,24629,9028218847456,47896674369760,Shorts MTB All Mountain 3.0 V23 - Women,Apparel,Marketplace,Mobile,KwaZulu-Natal,Durban,2,799.0,0.0176,1598.0,28.12,1569.88,370.75,828.38,1,1419.9,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4231,10003065,2025-06-22 00:00:00,2025-06,76271,9028235395296,47896868028640,Jersey MTB Gravity 5.0,Apparel,Direct,Tablet,International,Windhoek,1,1299.0,0.0445,1299.0,57.86,1241.14,580.03,661.12,0,0.0,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4232,10003065,2024-05-24 00:00:00,2024-05,9864,9028223271136,47896724406496,Shoulder Guards 6.5 Pro - Pair,Body Protection,Marketplace,Mobile,North West,Rustenburg,1,599.0,0.0352,599.0,21.08,577.92,309.27,268.65,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4233,10003066,2025-11-24 00:00:00,2025-11,149802,9028229333216,47896776081632,Gloves Moto 1.5 GripR,Gloves,Organic Search,Desktop,Gauteng,Johannesburg,2,459.0,0.0728,918.0,66.81,851.19,205.68,439.83,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4234,10003067,2025-07-14 00:00:00,2025-07,174889,9028232249568,47896816910560,Jacket ADV Rain Cover,Apparel,Marketplace,Mobile,Gauteng,Johannesburg,1,1799.0,0.0293,1799.0,52.75,1746.25,803.62,942.63,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4235,10003068,2025-09-14 00:00:00,2025-09,62635,9028216684768,47896654381280,Jersey MTB Gravity 4.0,Apparel,Paid Search,Mobile,Western Cape,Cape Town,2,999.0,0.025,1998.0,50.04,1947.96,479.27,989.41,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4236,10003068,2025-02-01 00:00:00,2025-02,171299,9028220289248,47896687902944,Gloves ADV X-Flow 5.5,Gloves,Organic Search,Mobile,Free State,Bloemfontein,2,1299.0,0.0053,2598.0,13.76,2584.24,558.48,1467.28,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4237,10003069,2026-01-30 00:00:00,2026-01,12983,9028219207904,47896677744864,Jersey MTB All Mountain 3.0 V24 - Women,Apparel,Organic Search,Mobile,Eastern Cape,Gqeberha,1,899.0,0.0391,899.0,35.17,863.83,411.95,451.87,0,0.0,2,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4238,10003070,2026-04-10 00:00:00,2026-04,167956,9028235821280,47896877990112,Jersey MTB Trail 3.0 - Women,Apparel,Paid Social,Mobile,Gauteng,Johannesburg,1,999.0,0.029,999.0,28.94,970.06,449.21,520.84,0,0.0,2,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4239,10003071,2024-09-03 00:00:00,2024-09,89515,9028219535584,47896680825056,Jersey MTB Enduro 4.0 V23,Apparel,Paid Social,Mobile,Eastern Cape,Gqeberha,2,599.0,0.0149,1198.0,17.89,1180.11,271.0,638.11,0,0.0,3,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4240,10003071,2024-03-17 00:00:00,2024-03,155149,9028219371744,47896678957280,Jersey MTB Gravity 4.0 V24,Apparel,Organic Search,Tablet,Gauteng,Johannesburg,-1,999.0,0.003,999.0,3.02,995.98,469.81,526.17,1,848.39,6,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,negative_quantity;
4241,10003072,2025-02-26 00:00:00,2025-02,42067,9028198596832,47896504598752,Shorts MTB Enduro 2.0 V24,Apparel,Direct,Mobile,Limpopo,Polokwane,1,1199.0,0.0108,1199.0,12.99,1186.01,560.45,625.56,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4242,10003073,2025-11-09 00:00:00,2025-11,153321,9028230742240,47896795939040,Pants MTB Gravity 8.0,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,1,2899.0,0.1172,2899.0,339.87,2559.13,1281.91,1277.22,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4243,10003073,2025-03-30 00:00:00,2025-03,143994,9028201709792,47896517804256,Visor MTB AllMtn 2.0 V24,Helmet,Paid Social,Mobile,Gauteng,Johannesburg,2,599.0,0.0114,1198.0,13.62,1184.38,327.66,529.07,0,0.0,5,Gift Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4244,10003074,2025-01-20 00:00:00,2025-01,53319,9028205936864,47896543822048,Jersey MTB Gravity  1.0 V24,Apparel,Paid Search,Mobile,Western Cape,Cape Town,1,699.0,0.007,699.0,4.88,694.12,319.24,374.88,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4245,10003075,2025-09-05 00:00:00,2025-09,67492,9028233396448,47896831590624,Shoes Flat 1.0 Hi,Footwear,Paid Social,Desktop,Northern Cape,Kimberley,2,1199.0,0.0793,2398.0,190.2,2207.8,708.61,790.59,0,0.0,4,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4246,10003076,2024-12-09 00:00:00,2024-12,59617,9028200104160,47896510300384,Inner liner kit MTB Enduro 2.0 Jr,Helmet,Paid Social,Mobile,Free State,Bloemfontein,1,799.0,0.1609,799.0,128.58,670.42,439.83,230.58,0,0.0,5,EFT,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4247,10003076,2024-10-18 00:00:00,2024-10,141,9028235493600,47896870551776,Jersey MTB Trail 1.0,Apparel,Paid Search,Tablet,Western Cape,Cape Town,1,799.0,0.035,799.0,28.0,771.0,343.29,427.71,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4248,10003077,2024-10-14 00:00:00,2024-10,93039,9028224712928,47896739381472,Boots 4.5,Footwear,Paid Social,Mobile,Mpumalanga,Mbombela,2,6999.0,0.0332,13998.0,465.24,13532.76,4268.81,4995.15,0,0.0,3,Payflex,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4249,10003078,2025-06-03 00:00:00,2025-06,2788,9028216258784,47896649531616,Shorts MTB Endurance 5.0 Cargo,Apparel,Direct,Mobile,KwaZulu-Natal,Durban,2,999.0,0.0066,1998.0,13.16,1984.84,446.32,1092.2,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4250,10003078,2025-05-01 00:00:00,2025-05,129851,9193601499360,48753632051424,Chest Protector Insert 3DF CE Level 2 - Body Protector AirFit Evo - Women,Body Protection,Email,Mobile,Western Cape,Cape Town,5,749.0,0.0251,3745.0,94.04,3650.96,371.66,1792.64,0,0.0,3,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4251,10003079,2024-10-11 00:00:00,2024-10,170256,9028200693984,47896512364768,Screw kit  5.5,Footwear,Organic Search,Desktop,Western Cape,Cape Town,2,199.0,0.0172,398.0,6.84,391.16,121.29,148.57,0,0.0,1,Instant EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4252,10003080,2025-05-03 00:00:00,2025-05,163740,9028204298464,47896532746464,Jacket Moto 4.5 X-Flow,Body Protection,Direct,Mobile,Gauteng,Johannesburg,1,5299.0,0.0327,5299.0,173.23,5125.77,2786.43,2339.34,0,0.0,5,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4253,10003081,2025-11-03 00:00:00,2025-11,36659,9028234477792,47896850268384,Jersey MTB Gravity 4.0,Apparel,Paid Social,Desktop,Western Cape,Cape Town,2,999.0,0.0502,1998.0,100.27,1897.73,467.77,962.18,0,0.0,4,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4254,10003081,2024-09-10 00:00:00,2024-09,66391,9028227760352,47896764645600,Jersey MTB Gravity 3.0 - Long Sleeve - Junior,Apparel,Organic Search,Mobile,International,Windhoek,1,799.0,0.0195,799.0,15.59,783.41,389.46,393.95,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4255,10003082,2026-01-25 00:00:00,2026-01,73462,9028230414560,47896791974112,T-Shirt Premium,Apparel,Organic Search,Desktop,Free State,Bloemfontein,2,449.0,0.0159,898.0,14.29,883.71,201.28,481.14,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4256,10003083,2024-12-14 00:00:00,2024-12,158788,9028221141216,47896699601120,Knee Guard ReaFlex UltraLite EXT,Body Protection,Paid Search,Mobile,Free State,Bloemfontein,1,2199.0,0.146,2199.0,320.97,1878.03,1136.54,741.49,0,0.0,2,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4257,10003084,2024-11-17 00:00:00,2024-11,150721,9028219207904,47896677581024,Jersey MTB All Mountain 3.0 V24 - Women,Apparel,Email,Desktop,Gauteng,Johannesburg,2,899.0,0.1356,1798.0,243.81,1554.19,409.38,735.44,0,0.0,6,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4258,10003084,2025-04-07 00:00:00,2025-04,51058,9028235296992,47896865997024,Jersey MTB Gravity 1.0,Apparel,Direct,Mobile,KwaZulu-Natal,Durban,1,799.0,0.0657,799.0,52.51,746.49,362.76,383.73,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4259,10003085,2026-02-20 00:00:00,2026-02,30441,9028224647392,47896737317088,Gloves Moto 2.5 X-Flow,Gloves,Marketplace,Tablet,KwaZulu-Natal,Durban,1,899.0,0.0302,899.0,27.14,871.86,391.97,479.88,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4260,10003086,2024-05-11 00:00:00,2024-05,155899,9028229005536,47896772542688,Shoes Flat 3.0,Footwear,Paid Social,Mobile,Limpopo,Polokwane,1,1299.0,0.0246,1299.0,31.94,1267.06,764.04,503.02,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4261,10003086,2026-05-15 00:00:00,2026-05,77125,9028219371744,47896679350496,Jersey MTB Gravity 4.0 V24,Apparel,Paid Social,Mobile,Western Cape,Cape Town,1,999.0,0.0098,999.0,9.76,989.24,441.21,548.03,0,0.0,1,Gift Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4262,10003087,2025-11-12 00:00:00,2025-11,178305,9028231037152,47896798757088,Helmet MTB Endurance 4.0,Helmet,Paid Search,Mobile,Western Cape,Cape Town,1,2699.0,0.0463,2699.0,124.85,2574.15,1533.22,1040.93,0,0.0,1,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4263,10003088,2025-02-28 00:00:00,2025-02,32386,9028229365984,47896776999136,Jersey MTB Endurance 4.0 - Long Sleeve - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,2,1699.0,0.0043,3398.0,14.45,3383.55,832.04,1719.47,0,0.0,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4264,10003089,2025-02-07 00:00:00,2025-02,77220,9028212687072,47896605917408,Gloves Moto 1.5 - Junior/Mini,Gloves,Direct,Mobile,Gauteng,Johannesburg,2,599.0,0.0059,1198.0,7.09,1190.91,272.82,645.27,0,0.0,1,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4265,10003089,2024-09-15 00:00:00,2024-09,58482,9028230545632,47896793514208,Jacket ADV 5.5 ThermaFlow,Apparel,Email,Tablet,Gauteng,Johannesburg,2,2699.0,0.0709,5398.0,382.9,5015.1,1282.88,2449.34,0,0.0,4,Card,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4266,10003090,2024-01-14 00:00:00,2024-01,15845,9028219830496,47896683217120,Jersey MTB Enduro 4.0 V24,Apparel,Paid Social,Desktop,North West,Rustenburg,1,899.0,0.0552,899.0,49.6,849.4,435.84,413.57,0,0.0,1,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4267,10003091,2025-06-14 00:00:00,2025-06,165314,9028231790816,48068667310304,Gift Card,Gift Card,Organic Search,Desktop,KwaZulu-Natal,Durban,1,750.0,0.034,750.0,25.52,724.48,709.97,14.51,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4268,10003092,2025-06-08 00:00:00,2025-06,132697,9028198236384,47896503451872,Vest Moto RaceCover,Body Protection,Organic Search,Desktop,KwaZulu-Natal,Durban,1,399.0,0.0075,399.0,3.0,396.0,222.87,173.13,0,0.0,2,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4269,10003092,2024-04-27 00:00:00,2024-04,127008,9028217340128,47896661393632,Shoes ProClip 8.0 Race,Footwear,Direct,Desktop,International,Windhoek,1,4399.0,0.0106,4399.0,46.7,4352.3,2505.56,1846.74,1,3362.3,5,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4270,10003093,2024-11-09 00:00:00,2024-11,97225,9028214587616,47896625414368,Jersey MTB Endurance 5.0,Apparel,Email,Mobile,Eastern Cape,Gqeberha,1,1599.0,0.0364,1599.0,58.16,1540.84,730.85,810.0,0,0.0,5,Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4271,10003094,2025-03-22 00:00:00,2025-03,97397,9028221042912,47896697929952,Jersey MTB All Mountain 3.0 V23 - Women,Apparel,Organic Search,Mobile,Gauteng,Johannesburg,2,599.0,0.0397,1198.0,47.62,1150.38,276.28,597.82,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4272,10003094,2024-02-06 00:00:00,2024-02,155899,9028207411424,47896559255776,Elbow Guard ReaFlex,Body Protection,Marketplace,Mobile,Limpopo,Polokwane,1,1599.0,0.0274,1599.0,43.74,1555.26,828.88,726.38,0,0.0,3,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4273,10003095,2024-11-30 00:00:00,2024-11,114843,9028230775008,47896796365024,T-Shirt Premium - Women,Apparel,Email,Tablet,Limpopo,Polokwane,3,449.0,0.1606,1347.0,216.28,1130.72,198.26,535.94,0,0.0,6,Gift Card,Peak Season,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4274,10003096,2025-08-03 00:00:00,2025-08,47625,9028233265376,47896830214368,Visor MTB Gravity 2.0 V23,Parts & Accessories,Paid Social,Mobile,Western Cape,Cape Town,1,499.0,0.0414,499.0,20.66,478.34,217.86,260.49,0,0.0,3,Card,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4275,10003097,2025-08-06 00:00:00,2025-08,82447,9028228612320,47896768250080,Shoes Flat 1.0,Footwear,Paid Search,Mobile,KwaZulu-Natal,Durban,1,799.0,0.0314,799.0,25.07,773.93,473.71,300.22,0,0.0,4,Card,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4276,10003097,2025-03-17 00:00:00,2025-03,46409,9028228612320,47896768479456,Shoes Flat 1.0,Footwear,Paid Search,Mobile,KwaZulu-Natal,Durban,4,799.0,0.036,3196.0,115.09,3080.91,446.83,1293.57,0,0.0,2,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4277,10003098,2026-04-14 00:00:00,2026-04,79614,9028233330912,47896831000800,Jacket MTB HydraDri 2.0 - Women,Body Protection,Paid Social,Mobile,Western Cape,Cape Town,1,1299.0,0.0119,1299.0,15.43,1283.57,678.33,605.24,0,0.0,3,EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4278,10003099,2025-05-02 00:00:00,2025-05,161434,9028211474656,47896595792096,Jersey MTB Gravity 4.0 - Women,Apparel,Direct,Mobile,Eastern Cape,Gqeberha,3,999.0,0.0845,2997.0,253.17,2743.83,466.47,1344.42,0,0.0,1,Payflex,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4279,10003100,2024-03-01 00:00:00,2024-03,9998,9028205838560,47896542871776,Buckle 4.5 - Adult - Pair,Footwear,Paid Social,Mobile,Gauteng,Johannesburg,1,299.0,0.0098,299.0,2.92,296.08,181.07,115.01,0,0.0,1,Instant EFT,Adventure Social,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4280,10003100,2024-07-11 00:00:00,2024-07,123751,9028220551392,47896692228320,Jersey Moto 4.5 Lite -V24,Apparel,Email,Mobile,Limpopo,Polokwane,1,799.0,0.0136,799.0,10.84,788.16,354.18,433.98,0,0.0,5,EFT,CRM Lifecycle,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
4281,10003101,2026-05-01 00:00:00,2026-05,85365,9028231758048,47896810717408,Pants Moto 5.5 I.K.S V25,Apparel,Direct,Desktop,Western Cape,Cape Town,2,2378.0,0.0185,4756.0,87.86,4668.14,1188.21,2291.71,0,0.0,2,EFT,Always On,shopify_public_catalog_plus_synthetic_orders,2026-07-17 21:39:19,bronze/leatt/orders/yyyy=2026/mm=07/orders_extract_001.csv,
